구분,질문,답변
월세,해외거주 중인 집주인(딸)의 집을 대리인(아버지)을 통해서아파트 월세 계약을 하는데요.부동산 계약하기 전엔 말이 없다가 할때 갑자기 얘기를 들어서 부동산에선 문제가 없다하는데 혹시 문제가 될 수 있을까 싶어 질문 올립니다.집주인(딸)은 해외에 오래 거주중이고 대리인인 아버지가 아파트 계약 관리를 하시는 것 같은데 계약하는 저희가 세대주고 집주인인 딸을 동거인으로 등록할 수 없겠냐 하세요.딸이 친척집에 전입신고가 되어 있는데 이번에 계약하면서 옮기고 싶다고요. 전 세입자는 전 세입자 자녀의 학교거취문제로 안된다고 거절했다 하시는데계약할 당시엔 저희가 잘 몰라 저희쪽에 문제만 없으면 그러라 했지만 왠지 모를 찜찜함 때문에요.저희 쪽에 피해가 가는 건 없을까요?,"소유주와 계약하고 소유주가 없을 경우 대리인 계약시에도소유주,대리인 둘다 들어가야 합니다.​외국대사관을 통하여 위임장 및 인감증명서 발급이 가능합니다."
월세,혹시 월세 명의변경할때 본인이 연락을 할수가 없는 상태인데 엄마나 아빠가 대신해서 명의를 변경할수있나요??,이대차 계약의 당사자인 임차인이 동의를 한다면 임대인과 협의를 하여 변경을 할 수도 있지요.
월세,"안녕하세요 부동산 관련 문의드립니다.'21년 12월 1일'을 입주날짜로 2룸 오피스텔을 1년 계약하였고 집주인이 주택임대사업자에 해당된다고 하여 1년에 월세를 5%만 올릴 수 있다고하여 금액을 올려서 재계약을 하자고 하셔서'22년 11월'쯤 다시 1년 재계약을 하였습니다. 그렇게 현재까지 거주중인 상황인데요! 저는 더 거주를 할 생각이었지만 지난주에 갑자기 집주인이 본인이 들어와서 거주하겠다고 계약기간인 23년 12월까지만 거주하고 이사를 가라고 하여서 갈등이 발생하였습니다.제가 알기로 임대차보호법상 임차인이 원하면 1년을 계약했더라도 최대 2년까지 거주가 가능하기때문에, 재계약 날짜는 '22년 12월 1일 ~ 23년 12월 1일' 이지만 최대 2년 보장이라 24년 12월 1일까지 거주가 가능한것으로 알고 있는데 1. 제가 알고있는 내용이 맞는건지2. 현재 저는 어떻게 대처해야 하는건지궁금합니다. 이에 대하여 답변주시면 감사하겠습니다.","2020년 7월 31일 개정된 주택임대차보호법에 따르면, 임차인이 2년 이상 거주할 의사를 밝힌 경우, 임대인은 임차인의 요구에 따라 계약을 2년 더 연장해야 합니다. 따라서 귀하는 2024년 12월 1일까지 거주할 수 있습니다. 집주인에게 임대차보호법에 따라 2년 더 거주할 의사를 밝힙니다.집주인이 거주하겠다는 의사를 계속 고수한다면, 임대차분쟁조정위원회에 조정을 신청합니다.조정위원회에서 조정이 성립하지 않으면, 법원에 소송을 제기합니다.집주인에게 임대차보호법에 따라 2년 더 거주할 의사를 밝히면, 집주인이 임대차계약을 해지하기 위해서는 다음과 같은 사유가 있어야 합니다.임차인이 임대차계약을 위반한 경우임대인이 소유권을 상실한 경우임대인이 실거주를 목적으로 하는 경우위 사유 중 임대인이 실거주를 목적으로 하는 경우, 임대인은 임차인에게 6개월 이상의 유예기간을 주어야 합니다. 따라서 집주인이 실거주를 이유로 계약해지를 요구한다면, 유예기간을 요구할 수 있습니다.임대차분쟁조정위원회는 임대인과 임차인 간의 분쟁을 조정하는 기구입니다. 조정위원회에서 조정이 성립하면, 당사자는 조정안을 이행해야 합니다. 조정이 성립하지 않으면, 당사자는 법원에 소송을 제기할 수 있습니다.법원에 소송을 제기하면, 법원이 임대차계약의 존속 여부와 임대인의 계약해지권의 유효 여부를 판단합니다. 법원이 임대차계약의 존속을 인정하면, 임차인은 2년 더 거주할 수 있습니다."
월세,1.5룸 월세보증금:300/월세:50(관리비포함)입니다. 실제는 월세:45 관리비:5입니다계산부탁드려요.,"월세 45만원 X 70 = 3,150만원+ 보증금 300만원---------------------------------------3,450만원 X 0.5%(요율) 중개수수료는 172,500원 입니다."
월세,"계약은 1년했습니다6월에 계약만료인데 저는 연장할 계획이였고 연장할때 5프로만 월세 올릴수있고 지금월세가 475,000원집주인은 뭐 적자다 힘들다 그래서 집을 팔려고 생각도 하고 아니면 지금시세인 월세70만원을 받으면 될것같다고 하는데 집주인이랑 협의를 해야한다는데 @만약제가 법적으로5프로만 올릴수있다 라고 하면 집주인도 분명 싫어할꺼고 집주인이 내가 이집살겠다 하면 나가야하는 입장인거같은데 (말하기를) 뭐 다른 방법혹시 있는지알수 있을까요?ㅠㅠ","주인분께서 거주하겠다면 퇴실할수 밖에 없을것 같습니다.먼저 월세 증액은 5% 이내 협의사항 입니다.월세가 저렵하다고 해서 시세를 이유로 터무니없이 올릴수 없습니다.이유는 동사무소에 전월세 신고를 했기 때문에 신고한 금액이 국토교통부 등에 등재되어 있기 때문입니다.주인분에게 관할 구청 부동산 정보과에 터무니없이 월세를 증액할수 있는지를 확인하시게 하는 방법도 있고,질문자님께서도 확인해 보시면 도움이 됩니다.."
월세,전 21살 대학생이고 집 알아보는 중이에요월세는 제가 내고 보증금은 엄마가 내주시는데보증금을 엄마가 내기 때문에 계약은 엄마가 하시는데엄마는 월세 100만원 안 된다고 계속 그러시는데엄마 계약할 때만 월세 70 정도로 낮춰서 계약하고보증금 입금 후에 제가 다시 계약서 쓰거나 뭐 그런 식으로 가능한가요?,"일반적으로 부동산 월세 계약서에는 입주자 및 보증인의 서명이 필요합니다. 보증금을 내실 엄마는 계약서에 보증인으로 서명을 하게 될 것입니다. 따라서, 엄마가 계약을 대신하시는 경우 월세를 낮추는 조건을 추가하고 싶은 경우, 엄마가 해당 조건을 이해하시고 동의하는 것이 중요합니다.​또한, 월세는 보통 계약 전에 명확한 약속을 하고 계약서에 명시하는 것이 중요합니다. 따라서, 엄마와 월세에 대한 약속을 하고 이를 계약서에 명시하는 것이 가장 좋은 방법입니다.​이러한 상황에서는 부동산 중개인과 상담하여 엄마의 조건과 협상을 위한 방안을 제시해보는 것이 좋습니다."
월세,"세달전 신축아파트 부동산 월세계약을 하고 12월26일 입주로 계약서 작성 후, 계약금을 입금했습니다.그런데 임대인이 전화가 와서 신축아파트다 보니 공사마무리가 늦어지는것 같다며조금만 입주를 늦추자 하여알겠다하고 5일로 변경했습니다.그리고 오늘 입주전에 청소업체와아파트를 방문했는데 샷시도 말도안되게 덜렁거리고문짝도 덜달렸고 문도 찍혀있고 5일날 전혀 입주할 수 있는 상태가 아니였습니다이럴경우 계약서 상 제2조 임대인은 위 부동산을 임대차 목적대로 사용할 수 있는 상태로 12월 26일까지 임차인에게 인도하며,임대차 기간은 인도일로부터 24년 12월 25일 까지로 한다제7조 임대인 또는 임차인은 본 계약상의 내용에 대하여 불이행이 있을 경우 그 상대방은 불이행 한 자에 대하여 서면으로 최고하고 계약을 해제할 수 있다. 이 경우 계약 당사자는 계약해제에 따른 손해배상을 각각 상대방에게 청구할 수 있으며, 손해배상에 대하여 별도의 약정이 없는 한 계약금을 손해배상의 기준으로 본다.를 참고하여 계약을 해지할 수 있나요?지금 계약해지하고 입주청소비를 돌려받고싶은 마음입니다.",​계약해지는 목적물에 중대한 하자가 있을 때 가능합니다. 예를 들어 벽에 금이 많이 가서 안전의 위험을 받는 경우입니다.​
월세,만약 월세 계약을 하기로 한 날 신분증을 가지고 오지 못했다면 계약은 할수 없는건가요?? 계약서에 도장을 찍거나 싸인을 하면 계약이 성사되는게 아닌가요? 그리고 신분증이나 주민등록번호는 어디에 쓰이는건가용,"부동산 월세 계약을 체결하기 위해서는 계약 당사자 모두가 신분증을 제시해야 합니다. 이는 계약 당사자의 신원 확인 및 부동산 거래의 안전성을 보장하기 위한 절차입니다. 만약 어느 한 쪽이 신분증을 제시하지 못한다면, 계약이 성사되지 않을 수 있습니다.​계약서에 도장이 찍히거나 서명이 되는 것은 계약 당사자 모두가 신분증을 제시하고, 계약 조건에 합의한 후에 이루어지는 절차입니다. 이는 계약이 성사되었음을 증명하는 것이지, 계약을 성사시키는 것은 아닙니다.​신분증이나 주민등록번호는 계약 당사자의 신원 확인을 위해 사용됩니다. 또한, 부동산 거래와 관련하여 법적인 문제가 발생할 경우에는 이를 해결하기 위한 증거 자료로 활용될 수 있습니다. 따라서, 계약 체결 시에는 신분증 및 주민등록번호를 제시하는 것이 중요합니다."
월세,제가 내년 2월까지 계약인데 급하게 방을 빼야해서 저희 집 1층에 있는 부동산에 급하게 방을 내놨습니다 그리고 새로 입주하실 분을 구했는데 집주인이 자기 친구가 하는 부동산 (전에 제가 계약했던) 아니면 계약을 안한다고 하네요 그쪽 부동산에서도 자기 독점 오피스텔이라 자기가 세입자 구해야한다고하네요 그리고선 문의가 없는건지 방도 보러 안옵니다이럴경우 저는 그냥 그 부동산만 믿고 월세 이중으로 내면서기다려야하나요?,"​​계약기간이 있는 이유는​​계약기간 만기 까지  임대인은  전세, 월세를 받을 권리가 있고​보증금 반환의 의무가 없으며​​임차인은 거주를 할 권리가 있습니다.​하지만  계약기간 만기 전 퇴실은임대인이 중도퇴실에 대해 동의하고​기존임차인이 새로운 세입자구하고 중개수수료까지 부담하면 가능합니다.​아니면  계약기간동안 월세, 전세, 관리비 내면서 지내야 되구요​빨리 보증금 반환 받고 싶으면 여러 부동산에 의뢰하고 새로운 세입자 빨리 구하는게 제일 좋습니다."
월세,아버지 명의의 아파트를 월세 놓으려 합니다.부모님이 연로하셔서 자식인 제가 관리하려합니다.임대차 계약시 월세 수령을 저로하게 된다면 임대인으로서 미리 고려해야 하는 문제가 있을까요? (세금 또는 기타) 예를들어 세금 신고를 한다면 아버지께 소득세 나오고 저에게 증여세 발생하고 이런식으로 되는건지요? 세금 납부 월세 수령 기타 발생하는걸 제가 대신 처리하기 위해서 인데 실제 저에게 사용될 예정은 아니라서요.,"부동산 월세 수령에 관련된 세금과 기타 문제는 다음과 같습니다.​1. 소득세: 월세 수입이 발생하면 해당 수입은 세금이 부과됩니다. 월세 수입이 발생한 경우 해당 연도에 적합한 세금 신고 및 납부를 해야 합니다. 예를 들어, 월세 수입이 발생한 경우 해당 연도의 종합소득세 신고서에 해당 수입을 신고해야 합니다. 이 경우 소득세 부과 대상은 부동산 소유자인 아버지가 됩니다.​2. 증여세: 아버지가 자식에게 부동산 월세 수익을 양도하는 경우, 증여세가 부과됩니다. 양도 시점에서 월세 수익 전체가 양도되는 것이 아니라, 일정한 비율로 양도하더라도 증여세가 부과됩니다. 따라서, 부동산 월세 수익을 관리하더라도 양도가 없는 한 자식에게 증여세가 부과될 가능성이 있습니다.​3. 부동산 관리: 부동산 월세 수익을 수취하는 경우, 임대인으로서 부동산 관리에 대한 책임도 부담하게 됩니다. 예를 들어, 월세 수납, 유지보수, 임차인과의 계약체결 등과 같은 부동산 관리 업무 등을 처리해야 합니다.​4. 계약서 작성: 월세 계약 체결 시 유의해야 할 사항도 있습니다. 월세 계약서에는 임대인과 임차인의 권리와 의무 사항, 계약기간, 월세 및 보증금 등의 내용이 반드시 포함되어야 합니다. 계약서 작성 시에는 법적인 측면에서 직접 작성하는 것보다 전문적 지식을 갖춘 부동산 중개 업체나 변호사의 도움을 받는 것이 좋습니다.​따라서, 월세 수익을 수취하는 경우에는 세금이 부과되고 부동산 관리에 대한 책임이 발생하므로, 임대인으로서 고려해야 할 요소들을 충분히 고려하고 작성된 계약서를 철저히 확인하는 것이 중요합니다.​​"
