,구분,질문,답변
245,팁,50대초반의 남성입니다. 저희집에 12만평 임야가 있습니다. 공시지가로 24억정도 됩니다. 1300만원에 구입하여 40년쯤 지났습니다. 부동산 상속세를 줄일 수 있는 방법이 없을까요? 부분 상속도 가능할까요?,"개인이 부동산 등을 취득한 이후 향후에 소유자의 상속개시에따라 피상속인의 재산, 채무가 상속이 되는 경우 상속인은 피상속인의상속개시일로부터 6개월이 되는 날이 속하는 달의 말일까지 피상속인의 주소지 관할세무서에 상속세 신고 납부를 해야 합니다.상속재산 중 부동산이 과다한 경우 상속개시 10년 이전에 미리 상속인 등에게 지분으로증여하거나 또는 일부 지분을 양도하는 것도 고려해 보아야 합니다.피상속인의 상속재산가액을 줄이는 것이 상속세 절세에 도움이 됩니다."
246,팁,현재 자산상태는1.인천지역 재개발 조합원 입주권 1개(조만간 이주완료 예정) 시세 대략 4억1천이상 추정 (무이자 이주비대출6천) 향후 완공시 입주할 예정(입주시 약 2억9천정도 추가로 필요함) 2026년~2027년경 완공될듯 한데 아직 이주완료 전이라 확실치는 않습니다.2.인천지역 재개발 조합원 입주권 1개 올해 말 입주예정이며 입주시 약 7~8천정도 필요함. 시세는 약 4억5천이상 추정3.인천지역 신축아파트단지내상가 분양. 올해 11월경 잔금 예정이며  분양가 5억2천...잔금시 약 4천정도 필요...아직 월세는 맞추지 못했는데 대략 200만정도가 시세인듯 합니다.현재 전재산이 부동산에 묶여있습니다. 부동산이라 정확하진 않지만 상가는 분양가로하고 나머지는 현시세대로 했을때 대충 순자산 12억 전후인듯 합니다. 올해 말쯤 아파트 입주와 상가 잔금때문에 1억~1억 2천정도의 대출이 필요할것 같구요...물론 상가 월세 보증금을 받으면 대출을 덜 받아도 되겠지만 아직 월세 세입자를 구하지 못해서 배제했습니다.이런상황에서 올해말에 2번아파트에 입주했다가 향후 1번아파트가 완공됐을때 입주하려하는데 부동산 자산을 어떤식으로 가지고 가야할지 조언구합니다.,"부동산이라는 범주아래 각기 다른 기대효용이 존재합니다.(소득수익, 자본수익, 위험분산, 절세, 소유에 따른 만족감 등) 본인의 재무목표에 따라 관리하면 됩니다. 1,2번은 같은 재무목표인 거주주택이기에 향후 다른 방향으로 활용한다거나 처분한다거나 고려해보시면 됩니다. 오히려 지금 문제는 무엇이 문제인지 모르는 상황인데 자산관리에 대한 위험관리가 안되어 있습니다. 자산비중의 대부분이 실물부동산인 경우 거의 모든 자산이 같은 위험에 노출되어 있어 오히려 투자위험관리가 반드시 필요합니다."
247,팁,"조건은 아래와 같이 가정할게요.소유 부동산이 1채이고, 연금을 100만원을 받고 있다고 하고,소유 부동산을 120만원 월세를 보증금 5억에 놓은 상태이고.은행에서 대출을 받은 금액이 5억이 있다고 가정 하겠습니다.개인 사업도 소득이 1500만원 초과할 경우 이에 대한 세금을 내고 안내고가 있다고 들었는데요.조건과 같이 소득이 생긴다면 연금까지 포함했을 때 1500만원이 넘을 거 같은데.이 경우, 월세를 내 놓은 임대인은 사업자 등록을 하는 것이 나을 까요?갖고 있는 집 1채로 사업자 등록을 한 경우와 사업자등록을 하지 않은 경우 어떻게 다를지 궁금해요?",1주택자가 임대를 내놓은경우는 사업자등록을 할이유가 크게 없습니다. 다주택자들이 임대사업자를 하게되면 정부해택이나 주택수에 포함되지 않는등 좋은점이 많습니다.
248,팁,부동산 임대 또는 거주용으로 알아보다 보면 지하철 역세권이라는 표현을 많이 보게 됩니다.여기서 말하는 지하철 역세권은 지하철과 가깝다는 뜻인거 같은데 그렇다면 통상 차량기준인가요? 아니면 도보 기준인가요?지하철 역세권은 어느정도 시간이 걸리는 것까지 역세권이라 할 수 있는건가요?,역세권이라는것은 도보로 5분에서 10분 거리를 말합니다. 아무래도 지하철역과 가깝다면 생활하기가 편리하다고 봐야겠지요.
249,팁,"안녕하세요부동산 매매할 예정입니다.아파트 매매가는 조정이 어려워서 복비를 협의하고자 했는데요..매매가 6.8억 아파트의 경우중개수수료 272만, 부가세 10% 합쳐서 299만원이라고합니다.1. 현금영수증 안하는 조건으로 270만원에 해주신다고하는데.. 부동산 입장에서 현금영수증은 의무발행 아닌가요?2. 현금영수증 안하고 270만원에 하자고하면 어떤 말을 하면서 현금영수증을 받는게 좋을까요?전문가님의 견해부탁드립니다.감사합니다.","일반적으로 중개보수도 현금영수증 발행의무가 있습니다. 다만 중개부동산이 일반과세자라면 부가가치세 10%을 별도로 지급을 요구하는 경우가 많습니다, 질문처럼 하시고 싶다면 사실상 중개사와 협의를 거쳐 진행하셔야 될 부분으로 보입니다."
250,팁,근저당설정으로 담보대출 사용중인 부동산을 채권자 합의하에 판매하려고 하는데요 근저당이 안잡혀있는 정상 판매시보다 시세차익이 월등하게 낮아질까요.,이는 물건에 따라 다르기 때문에단순하게 위 질문으로는 시세가 낮아진다등을 답변드릴 수 없습니다.
251,팁,"안녕하세요. 부동산 매매 시 특약을 다음과 같이 작성해도 괜찮은지 궁금합니다.매매하는 아파트는 5년차되는 신축 아파트이고, 근저당권 3억정도 잡혀있는상황입니다.특약 내용은 아래와 같습니다.1. 현 시설물 상태의 계약. 매수인 현장 확인 후 잔금일 이전에 누수, 배수, 난방, 전기, 수도, 가스, 곰팡이, 결로, 유리창파손 등 주택에 대한 하자가 생겼을 경우 매도인이 보수하여야하며, 매수인이 잔금일 이후 발견한 하자에 대해서는 6개월 이내 매도인에게 하자 담보책임을 주장할 수 있다.2. 등기부상에 기재된 근저당권은 잔금일(전)에 매도인이 책임 말소한다. 또한 매도인은 잔금일까지 채무를 부담하는 새로운 권리변동을 일으키지 않도록 한다.3. 잔금 시까지의 각종 공과금은 매도자 부담으로하며, 장기수선충당금, 선수관리비는 잔금일 기준으로 정산한다.4. 건축물대장 이외의 부분(무허가 불법 건축물)으로 인하여 취득세가 추가로 발생된 경우, 추가된 취득세 부분은 매도인이 부담하기로 한다. 5. 현재 설치된 2 in 1 에어컨 및 실외기는 매수인이 철거한다.6. 계약금은 금일 매도인 ㅇㅇㅇ 계좌로 입금한다.7. 본 특약사항에 기재되지 않은 사항은 민법상 계약에 관한 규정과 부동산 매매 일반 관례를 따른다.궁금한점이 2가지 있습니다.1. 잔금일에 잔금을 통해 근저당권을 말소하는 경우, 특약 내용 2번의 ""잔금일(전)에"" 라는 내용을 ""잔금일에"" 라고 변경하는것이 적절할까요?추가로 잔금일에 잔금을 통해 근저당권을 말소하는 경우 당일 책임 말소가 가능한가요?2. 계약금, 중도금, 잔금 등의 계약 거래 금액, 지급 방법 등 명확한 작성이 필요하다고하는데, 특약 내용 6번에 내용을 수정해야할까요?( 예를 들어 ""계약금은 금일, 중도금은 8/10일 1억, 잔금은 9/28일 매도인 ㅇㅇㅇ 계좌로 입금한다."" )3. 중도금을 지급하기 이전에 계약을 파기하게될 경우, 매수자는 계약금을 포기하고, 매도자는 2배를 상환해야한다는 내용이 특약 7번에 포함되어있다고 보면 될까요?아니면 따로 내용을 추가해야하는건가요?전문가님의 견해 부탁드립니다.감사합니다.","1. 가능합니다, 근저당은 상환이 되면 그 효력은 없어지게 되고 해당 등기 말소를 접수한 것까지만 확인하시면 됩니다.2.중도금지급이 있다면 기재하시는게 좋고, 중도금 없이 잔금만 있다면 특별히 상세하게 기재할 필요는 없습니다.3.네, 특별히 기재하지 않아도 민법에 따라 적용가능합니다."
252,팁,"아파트를 구매하려고 합니다.그래서 이것저것을 확인하고 알아보고 있는 중인데,부동산을 통해서 계약을 할 껀데,보통 아파트 계약 시, 계약금과 중도금은 아파트 가액의몇 퍼센트를 줘야하나요?",협의에따라 금액이 달라지겠지만 통상적으로 계약금10% 중도금은 계약금포함 50%까지 생각하시면 됩니다
253,팁,아파트 취득세에 대해 알고 싶습니다. 아파트 구입시 취득세를 납입해야된다고 하고 구입금액에 따라 취득세율이 다르다고 하는데 정확하게 계산하는 방법을 알려주세요,"주택 취득시 취득세는 취득가액에 따라 다르게 적용됩니다. 6억이하는 1% 6억초과 ~9억이하는 1~3%(해당구간에는 주택가격에 따라 1천만당 0.06~0.07%씩 증가됩니다), 그리고 9억초과시 3%가 부과됩니다.취득가액은 매매가격을 기준으로 하시면 되고 매매가격에 해당 취득세율을 곱해 취득세를 계산할수 있습니다. 또한 부가세금으로 지방소득세 등이 추가로 붙기 떄문에 인터넷상 취득세 계산기등을 이용하시면 더욱 쉽게 확인이 가능합니다."
254,팁,"1. 계약해지시 해약금과 위약금에 관한 약정을 해야하는 이유가 뭔지요?2. 계약해지와 계약의 종료, 계약기간의 연장 약정은 어떤 효력이 있는지요?",보통 계약을 할때 따로 해약금과 위약금은 계약금으로 합니다.말그대로 협의된내용대로 효력발생 합니다.
255,팁,"부동산에서 투기과열지구 등으로 지정이 되면, 전매 제한, 대출 등에 있어서 제한이 걸린다고 하던데 이런 투기과열지구는 어떤 기준을 갖고 정해지는 건가요?",투기과열지구는 일반적으로 그 지역의 몇개월평균 거래량이 갑자기 줄어든다거나 늘어나는 경우 또는 인구밀도에 따르는 등 여러가지 요인이있다고 생각이 됩니다.
256,팁,안녕하세요? 아파트를 매도하려는데요.제가 갈수가 없어서 저희 언니가 대리인으로 대신가서 계약을 할텐데요. 제 인감증명서가 있어야하는데 일반용 인감증명서를 보냈더니 안된다고 매도용으로 다시 보내라고 해서요. 일반용 인감증명서로는 안되는건가요?,부동산매매를 할때 대리인이 가면 인감증명이 첨부도는데 용도가 정확한 매도용이 필요합니다위임장역시 인감증명도장이 동일해야합니다본인이 아닐경우 정확한 서류가 필요합니다
257,팁,제가 부동산 가계약을 할려고 하는데요. 그런데 한 가지 궁금한 게 가계약을 할 때는 가계약금을 무조건 줘야 하는 건가요? 혹시 안 주고는 못하는 건가요?,가계약금은 집이 맘에 들어서 그집을 다른사람한테 보여주지않고 꼭주겠다는 조건으로 가계약금을 조금주고 먼저 선점하는 것입니다안주면 선점을 못하는 것이죠
258,팁,부동산 감정평가를 하는 업무는 대체로 난이도가 아주 높은가요?전 공인중개사 자격증 공부 중인데 그 외에 부동산 감정평가 관련 시험도 있으며이 분야는 어렵다는 말씀을 인터넷 강의에서 들은 적이 있는데 잘 모르는 분야여서 질문드립니다.,"감정평가사는 공부 범위도 넓고 빠르시간 안에 평가해야하는 시험이라서 난이도가 상당합니다.실무에서 접하는 감정평가는 일반적인 건물인 경우 쉽지만,대부분 아파트가 아닌 전형화/일반화 되지 않은 케이스의 가치를 평가해야하기 때문에고려해야할 부분이 많습니다.어느정도 수학적인 공식처럼 진행하지만, 복합적으로 가치평가하기에어렵습니다."
